,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
452,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-07,8.0,BOX,V127,2199,Kemira Australia Pty Ltd,8000.0,vic,ALUSUL08
453,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-06,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
454,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-06,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
458,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-06,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
462,49057,Paper Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,2.0,BOX,V127,49521,AP Maryvale - M5,2000.0,vic,ALUSUL08
463,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,2.59,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,1977.0992366412213,vic,ALUSUL08
465,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
469,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
473,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
476,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
477,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,1.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,1000.0,vic,ALUSUL08
482,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
485,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-03,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
492,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-03,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
494,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-03,2.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,2000.0,vic,ALUSUL08
502,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-02,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
509,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-02,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
510,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-02,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
513,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
515,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
516,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
517,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,2.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,2000.0,vic,ALUSUL08
519,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
520,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
521,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
525,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
526,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
527,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
528,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
529,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
532,52729,Roman Tannery,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.0,BOX,V305,52729,Roman Tannery,1000.0,vic,ALUSUL08
537,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
538,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
539,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
540,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
541,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
542,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
543,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
544,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
545,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
546,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
547,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
550,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
551,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
554,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
556,22549,Sun Ace Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.0,BOX,V127,27572,Sun Ace Australia - Brooklyn,1000.0,vic,ALUSUL08
558,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
560,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
561,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
562,97122,BIS INDUSTRIES,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,1.0,IBC,V305,97122,Cash Sale Account - Ixom Operations,1000.0,vic,ALUSUL08
563,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
565,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
566,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
569,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-10,8.0,BOX,V127,2199,Kemira Australia Pty Ltd,8000.0,vic,ALUSUL08
572,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-09,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
573,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-09,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
574,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-09,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
575,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-09,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
577,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
579,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
580,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
582,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
583,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
588,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
589,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
590,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
591,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
592,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
593,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-08,5.0,BOX,V127,2199,Kemira Australia Pty Ltd,5000.0,vic,ALUSUL08
594,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
595,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
600,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
601,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
602,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
603,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
604,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,7.0,BOX,V127,2199,Kemira Australia Pty Ltd,7000.0,vic,ALUSUL08
605,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
610,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
611,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
612,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
613,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
614,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-07,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
618,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
619,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
620,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,3.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,3000.0,vic,ALUSUL08
621,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
628,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,6.0,BOX,V127,2199,Kemira Australia Pty Ltd,6000.0,vic,ALUSUL08
629,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
630,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
631,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
632,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
633,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
634,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
635,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-06,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
638,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
640,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
641,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
642,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
643,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
644,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,2.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,2000.0,vic,ALUSUL08
645,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
646,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,5.0,BOX,V127,2199,Kemira Australia Pty Ltd,5000.0,vic,ALUSUL08
647,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
648,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
650,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-05,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
652,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
653,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
654,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
655,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,47796,Rosebery Site c/o De Bruyns Tspt,988.5496183206106,vic,ALUSUL08
658,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
659,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
662,97122,BIS INDUSTRIES,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.0,IBC,V305,97122,Cash Sale Account - Ixom Operations,1000.0,vic,ALUSUL08
664,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,2.0,BOX,V305,17699,Airey's Inlet Water Treatment Plant,2000.0,vic,ALUSUL08
666,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
667,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
668,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
669,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-04,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
674,2199,Kemira Australia Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,5.0,BOX,V127,2199,Kemira Australia Pty Ltd,5000.0,vic,ALUSUL08
675,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
676,7852,Barwon Region Water Authority,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.0,BOX,V305,11247,Colac WTP,1000.0,vic,ALUSUL08
677,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
678,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
679,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
680,47795,MMG Australia Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-03,1.295,TO,T101,19590,MMG Rosebery c/- De Bruyn Transport,988.5496183206106,vic,ALUSUL08
