,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47278,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-06,992.5373134328358,62019,qld
47287,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,3.99,TO,N118,64520,Integrated Water Management,2019-06,2977.6119402985078,64498,qld
47288,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,1.33,TO,N118,64520,Integrated Water Management,2019-05,992.5373134328358,64498,qld
47291,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-05,3000.0,60055,qld
47292,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,3.99,TO,Q336,11522,Mundubbera WTP,2019-05,2977.6119402985078,41362,qld
47299,10488,Redland City Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.0,BOX,Q336,10498,Point Lookout STP,2019-05,1000.0,10488,qld
47300,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-05,992.5373134328358,62019,qld
47303,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,3.99,TO,Q336,22811,Gayndah Water Treatment,2019-05,2977.6119402985078,41362,qld
47306,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2019-04,4000.0,40823,qld
47312,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,3.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-04,3000.0,60055,qld
