,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
46868,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
46871,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
46872,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
46873,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
46874,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
46877,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,10.0,BOX,V305,49634,SNF Australia Pty Ltd,10000.0,vic,PAC23
46878,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
46883,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,5.0,IBC,N118,65117,NAT Logistics Pty Ltd,5000.0,vic,PAC23
46888,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,1.33,TO,V305,17663,Romsey WTP,992.5373134328358,vic,PAC23
46891,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,5.0,BOX,V305,40363,Statewide River & Stream Management,5000.0,vic,PAC23
46895,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,2.66,TO,N118,65117,NAT Logistics Pty Ltd,1985.0746268656717,vic,PAC23
46898,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,10.0,BOX,V305,49634,SNF Australia Pty Ltd,10000.0,vic,PAC23
46900,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
46901,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
46907,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,1.33,TO,N118,65117,NAT Logistics Pty Ltd,992.5373134328358,vic,PAC23
46910,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,1.33,TO,N118,65117,NAT Logistics Pty Ltd,992.5373134328358,vic,PAC23
46920,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,2.0,BOX,V305,38790,Lancefield Disinfection Station,2000.0,vic,PAC23
46921,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
46931,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
46932,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
46943,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
46944,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
46948,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.33,TO,V305,7956,Lockington WTP,992.5373134328358,vic,PAC23
46950,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.33,TO,V305,52541,Jasol / George Weston Foods Ltd,992.5373134328358,vic,PAC23
46951,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,IBC,N118,65117,NAT Logistics Pty Ltd,1000.0,vic,PAC23
46953,38443,PARKS VICTORIA,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,BOX,V305,54730,Tidal River WTP,1000.0,vic,PAC23
46954,32087,ZILZIE WINES PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,3.99,TO,V305,32087,ZILZIE WINES PTY LTD,2977.6119402985078,vic,PAC23
46957,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.33,TO,V305,36142,Fonterra Australia Pty Ltd (Pkgd),992.5373134328358,vic,PAC23
46960,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,2.0,BOX,V305,40363,Statewide River & Stream Management,2000.0,vic,PAC23
46963,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,IBC,N118,65117,NAT Logistics Pty Ltd,1000.0,vic,PAC23
46968,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
46969,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,9.0,BOX,V305,49634,SNF Australia Pty Ltd,9000.0,vic,PAC23
46970,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
46973,32087,ZILZIE WINES PTY LTD,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,3.99,TO,V305,32087,ZILZIE WINES PTY LTD,2977.6119402985078,vic,PAC23
46976,3046,North East Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,2.0,IBC,V305,3051,Beechworth WTP & Yackandandah,2000.0,vic,PAC23
46977,97122,EBH Envrionmental,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.0,IBC,N118,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
46979,97122,Chemology Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-03,1.33,TO,S315,97122,Cash Sale Account - Ixom Operations,992.5373134328358,vic,PAC23
46984,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,3.0,IBC,N118,65117,NAT Logistics Pty Ltd,3000.0,vic,PAC23
46992,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-02,1.0,IBC,N118,65117,NAT Logistics Pty Ltd,1000.0,vic,PAC23
46995,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,11.0,BOX,V305,49634,SNF Australia Pty Ltd,11000.0,vic,PAC23
46996,31666,Chemiplas Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.33,TO,N118,31713,Chemiplas - Wetherill Park DGL,992.5373134328358,vic,PAC23
46997,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,IBC,N118,65117,NAT Logistics Pty Ltd,1000.0,vic,PAC23
46998,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47001,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,7956,Lockington WTP,1000.0,vic,PAC23
47008,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,IBC,N118,65117,NAT Logistics Pty Ltd,1000.0,vic,PAC23
47009,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.5,BOX,V305,38790,Lancefield Disinfection Station,1500.0,vic,PAC23
47010,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
47015,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
47016,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47020,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,9.0,BOX,V305,49634,SNF Australia Pty Ltd,9000.0,vic,PAC23
47021,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,49634,SNF Australia Pty Ltd,1000.0,vic,PAC23
47022,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47023,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
47024,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-01,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47029,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.5,BOX,V305,38790,Lancefield Disinfection Station,1500.0,vic,PAC23
47030,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
47034,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
47035,97122,Discount Electrical Supplies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.33,TO,V305,97122,Cash Sale Account - Ixom Operations,992.5373134328358,vic,PAC23
47038,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,6.0,BOX,V305,49634,SNF Australia Pty Ltd,6000.0,vic,PAC23
47043,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47044,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47050,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-12,2.0,IBC,N118,65117,NAT Logistics Pty Ltd,2000.0,vic,PAC23
47054,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,3.0,BOX,V305,61574,SNF (Aust) P/L C/O REVTRANS P/L,3000.0,vic,PAC23
47057,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47058,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47059,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,6.0,BOX,V305,49634,SNF Australia Pty Ltd,6000.0,vic,PAC23
47061,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,4.0,IBC,N118,65117,NAT Logistics Pty Ltd,4000.0,vic,PAC23
47065,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47066,97122,RLX Operrating Company TAS CVLX,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.33,TO,V305,97122,Cash Sale Account - Ixom Operations,992.5373134328358,vic,PAC23
47070,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,7956,Lockington WTP,1000.0,vic,PAC23
47073,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47074,63037,Dasco Proprietary Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.33,TO,V305,63037,Dasco Proprietary Limited,992.5373134328358,vic,PAC23
47077,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,3.99,TO,N118,65117,NAT Logistics Pty Ltd,2977.6119402985078,vic,PAC23
47082,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47083,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-11,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47088,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,8.0,BOX,V305,8089,Dow Performance Materials (Australi,8000.0,vic,PAC23
47091,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,3.99,TO,V305,40363,Statewide River & Stream Management,2977.6119402985078,vic,PAC23
47096,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47099,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47103,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,IBC,N118,57965,Hazstore,1000.0,vic,PAC23
47104,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47122,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,0.5,BOX,V305,38790,Lancefield Disinfection Station,500.0,vic,PAC23
47123,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,0.5,BOX,V305,17663,Romsey WTP,500.0,vic,PAC23
47124,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47126,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47128,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47129,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,1.0,IBC,V305,52541,Jasol / George Weston Foods Ltd,1000.0,vic,PAC23
47130,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-09,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47136,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,1.0,BOX,V305,7956,Lockington WTP,1000.0,vic,PAC23
47138,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47139,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47140,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47141,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47145,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47147,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-08,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47148,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47151,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.0,IBC,N118,57965,Hazstore,1000.0,vic,PAC23
47158,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47160,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,3.99,TO,V305,40363,Statewide River & Stream Management,2977.6119402985078,vic,PAC23
47164,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47165,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47171,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-07,1.0,BOX,V305,7956,Lockington WTP,1000.0,vic,PAC23
47175,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47177,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47178,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-06,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47186,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47188,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47189,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47191,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47195,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,1.0,IBC,V305,17829,Pyramid Hill WTP,1000.0,vic,PAC23
47198,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47200,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-05,2.0,BOX,V305,38790,Lancefield Disinfection Station,2000.0,vic,PAC23
47207,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47208,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47209,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47210,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47211,38443,PARKS VICTORIA,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,IBC,V305,54730,Tidal River WTP,1000.0,vic,PAC23
47214,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.0,IBC,V305,17829,Pyramid Hill WTP,2000.0,vic,PAC23
47217,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47218,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47222,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47225,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47226,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,5.0,BOX,V305,49634,SNF Australia Pty Ltd,5000.0,vic,PAC23
47228,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-04,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47242,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47247,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,4.0,BOX,V305,49634,SNF Australia Pty Ltd,4000.0,vic,PAC23
47249,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47255,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47259,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-03,2.0,IBC,N118,57965,Hazstore,2000.0,vic,PAC23
47263,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47266,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47272,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,5.0,BOX,V305,49634,SNF Australia Pty Ltd,5000.0,vic,PAC23
47274,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47275,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47276,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47279,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47280,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47285,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-02,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47289,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,10.0,BOX,V305,49634,SNF Australia Pty Ltd,10000.0,vic,PAC23
47292,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47293,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47296,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47300,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47301,39668,Gippsland Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,IBC,V305,38641,15WT01 - MIRBOO NTH,1000.0,vic,PAC23
47302,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,2.0,BOX,V305,49634,SNF Australia Pty Ltd,2000.0,vic,PAC23
47304,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,2.0,BOX,V305,49634,SNF Australia Pty Ltd,2000.0,vic,PAC23
47307,40363,Statewide River & Stream Management,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,2.66,TO,V305,40363,Statewide River & Stream Management,1985.0746268656717,vic,PAC23
47308,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,BOX,V305,38790,Lancefield Disinfection Station,1000.0,vic,PAC23
47309,7983,Western Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,1.0,BOX,V305,17663,Romsey WTP,1000.0,vic,PAC23
47310,49634,SNF Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-01,7.98,TO,V305,49634,SNF Australia Pty Ltd,5955.2238805970155,vic,PAC23
47316,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-12,6.0,BOX,V305,8089,Dow Performance Materials (Australi,6000.0,vic,PAC23
47318,8545,Fonterra Aust Pty Ltd - Stanhope*,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-12,1.0,BOX,V305,36142,Fonterra Australia Pty Ltd (Pkgd),1000.0,vic,PAC23
47322,2250,George Weston Foods Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2018-12,4.0,IBC,N118,57965,Hazstore,4000.0,vic,PAC23
