SH_Customer No,SH_Customer City,SH_Customer Post Code
0000010228,GEEBUNG,4034
0000010232,NARANGBA,4504
0000010233,ACACIA RIDGE,4110
0000010234,SALISBURY,4107
0000010235,MARYBOROUGH,4650
0000010237,WYNNUM,4178
0000010241,Lytton,4178
0000010242,EX MOUNT ISA PLANT,4825
0000010243,BUNDABERG,4670
0000010244,STUART via TOWNSVILLE,4810
0000010245,AITKENVALE,4814
0000010246,Eagle Farm,4173
0000010247,DINMORE (Booval),4304
0000010248,Lytton,4178
0000010249,Lytton,4178
0000010250,Ipswich,4304
0000010251,Wacol,4076
0000010252,"INNISFAIL,FREIGHT FORWARD",4860
0000010253,"NO 4 BRANCH & JURS CREEK,INNISFAIL",4860
0000010254,"SILKWOOD,JOHNSTONE SHIRE COUNCIL",4860
0000010255,EL ARISH TO MISSION BEACH ROAD,4860
0000010256,STRATHPINE,4500
0000010257,Wacol,4076
0000010258,PER Heggies Transport,4871
0000010259,"KIDSTON GOLD MINE,FRT FORWARD",4871
0000010260,WINDSOR,4030
0000010261,WOOLOONGABBA,4102
0000010262,VIA GYMPIE,4570
0000010263,JOSEPHVILLE,4285
0000010264,WARWICK,4370
0000010265,Townsville,4814
0000010267,"Logan Central, Brisbane",4114
0000010268,LOGANHOLME,4129
0000010269,"LOGAN AQUATIC CENTRE,UNDERWOOD",4119
0000010270,WOODRIDGE POOL,4114
0000010271,LOGANHOLME & QUEENS RD TMP,4001
0000010272,Zillmere,4034
0000010273,MACKAY,4105
0000010274,MACKAY,4740
0000010275,MACKAY,4740
0000010276,MACKAY,4740
0000010277,MACKAY,4740
0000010278,TENNYSON,4105
0000010279,Farleigh Mill via Mackay,4740
0000010280,Farleigh Mill via Mackay,4740
0000010281,"Racecourse, Via MACKAY",4741
0000010282,Marian via Mackay,4740
0000010283,Pleystowe Mill via Mackay,4740
0000010284,MACKAY,4740
0000010285,via Mackay,4741
0000010286,RACECOURSE MILL via Mackay,4741
0000010287,MALANDA,4885
0000010288,MALANDA,4885
0000010289,MALANDA,4885
0000010290,Crestmead,4132
0000010291,Mareeba,4880
0000010292,MAREEBA F/FWD,4110
0000010293,NAMBOUR  SCMC,4560
0000010294,BLI BLI,4560
0000010295,NAMBOUR,4560
0000010296,COTTON TREE,4560
0000010297,YANDINA,4560
0000010298,COOLUM,4573
0000010299,SUNCOAST RESORT TMT,4560
0000010300,NAMBOUR,4560
0000010301,EUMUNDI,4562
0000010302,via ROBERTSONS TPT,4560
0000010303,via ROBERTSONS TPT,4556
0000010304,NAMBOUR,4560
0000010305,"FOR CALOUNDRA MAROOCHY,FRT PAID",4560
0000010306,"COTTON TREE POOL,MAROOCHY",4560
0000010307,MARYBOROUGH,4650
0000010308,MARYBOROUGH,4650
0000010309,MARYBOROUGH,4650
0000010310,MARYBOROUGH,4650
0000010311,MURARRIE,4172
0000010312,Toowoomba,4350
0000010313,Toowoomba,4350
0000010315,MURARRIE,4170
0000010316,"THROWER DVE,PALM BEACH",4221
0000010317,MCARTHUR RIVER,4000
0000010318,ALBION,4007
0000010319,Wacol,4076
0000010320,.,4871
0000010321,"ON FORWARDING TO,MISIMA MINES",4871
0000010322,"VOCO POINT LAE,O/FWD TO MISIMA",4871
0000010323,Mossman,4873
0000010324,"TO MOSSMAN MILL,MOSSMAN NTH",4108
0000010325,MT ISA,4825
0000010326,"22 CORUNNA ST,ALBION",4010
0000010327,MT ISA,4825
0000010328,ACACIA RIDGE,4110
0000010329,MT LEYSHON MINE,4820
0000010330,MT LEYSHON MINE,4820
0000010331,GORDONVALE,4865
0000010332,GORDONVALE,4865
0000010333,MURGON,4605
0000010334,"44 SHETTLESTON ST,ROCKLEA",4106
0000010335,Gympie,4570
0000010336,FREIGHT FORWARD,4000
0000010337,"TIN CAN BAY,VIA GYMPIE",4570
0000010338,"CHILLOGOE,PER CHEMTRANS",4871
0000010339,SUNSHINE BEACH,4567
0000010340,COOROY,4563
0000010341,BRISBANE,4001
0000010342,MACKAY,4740
0000010343,"8 INDUSTRIAL ST, MACKAY  F/FWD",4740
0000010344,CAIRNS,4870
0000010345,CAIRNS,4870
0000010346,COOPERS PLAINS F/FWD,4108
0000010348,BROADWATER,4106
0000010352,Coopers Plains,4108
0000010353,NEW FARM,4005
0000010354,CABOOLTURE,4510
0000010355,CABOOLTURE,4510
0000010356,CABOOLTURE,4101
0000010357,BRIBIE ISLAND,4507
0000010358,CABOOLTURE,4510
0000010359,NINGI,4511
0000010360,BEACHMERE,4510
0000010361,BELLARA,4507
0000010362,MORAYFIELD,4506
0000010363,WOODFORD,4514
0000010364,WAMURAN,4510
0000010365,BRIBIE ISLAND,4510
0000010366,MT GRAVATT,4122
0000010367,CAIRNS,4870
0000010368,CAIRNS,4105
0000010369,CAIRNS,4870
0000010370,CAIRNS,4870
0000010372,CAIRNS,4105
0000010373,CAIRNS,4870
0000010374,Mulgrave,4868
0000010375,CAIRNS,4870
0000010376,CAIRNS,4810
0000010377,Mulgrave,4861
0000010378,Woree,4870
0000010379,CAIRNS,4870
0000010380,CALLIOPE,4680
0000010381,CALLIOPE,4680
0000010382,MT LARCOM,4680
0000010383,CALLIOPE,4680
0000010384,MT LARCOMB,4695
0000010385,BOYNE ISLAND,4680
0000010386,CALLIOPE,4680
0000010387,Tannum Sands,4680
0000010388,CALOUNDRA,4551
0000010389,CALOUNDRA,4551
0000010390,BOKARINA,4575
0000010391,BEERWAH,4519
0000010392,Kawana,4575
0000010393,CALOUNDRA,4551
0000010394,CALOUNDRA,4551
0000010395,CALOUNDRA,4551
0000010396,CALOUNDRA,4551
0000010397,PALMWOODS,4555
0000010398,PALMWOODS,4555
0000010400,Eagle Farm,4009
0000010401,Hemmant,4174
0000010403,CASINO,4108
0000010404,Eagle Farm,4009
0000010405,CHARTERS TOWERS,4820
0000010406,CHARTERS TOWERS,4820
0000010407,CHARTERS TOWERS,4820
0000010408,MOLENDINAR,4214
0000010409,"BURLEIGH GARDENS, INDUSTRIAL ESTATE",4220
0000010410,RICHLANDS,4077
0000010412,LABRADOR,4215
0000010413,LABRADOR,4215
0000010414,ARCHERFIELD,4108
0000010416,Townsville,4810
0000010417,Townsville,4810
0000010418,Townsville,4810
0000010419,MEADOWBROOK,4131
0000010420,Gympie,4570
0000010421,Gympie,4570
0000010422,Gympie,4570
0000010423,Gympie,4570
0000010425,Carole Park,4300
0000010426,Yeronga,4104
0000010427,Carole Park,4300
0000010428,MURARRIE,4172
0000010431,BURDEKIN,4105
0000010432,Giru,4809
0000010433,Brandon,4808
0000010434,Ayr,4807
0000010435,HOME HILL,4806
0000010436,Townsville,4810
0000010437,Townsville,4810
0000010438,Macknade,4850
0000010439,INGHAM,4850
0000010440,SARINA,4737
0000010444,ROCKLEA,4106
0000010445,Toowoomba,4350
0000010446,Townsville,4810
0000010447,Toowoomba,4009
0000010448,Carole Park,4300
0000010451,Hemmant,4174
0000010452,Ipswich,4101
0000010453,Carole Park,4300
0000010454,CHATERS TOWERS,4820
0000010455,"GIBSON ISLAND,  MURARRIE",4172
0000010456,Hemmant,4174
0000010457,YANDINA,4561
0000010458,YANDINA,4556
0000010459,CANNON HILL,4170
0000010460,BILOELA,4715
0000010461,BILOELA,4715
0000010462,BILOELA,4715
0000010463,BILOELA,4715
0000010464,BRISBANE,4001
0000010465,STANWELL,4702
0000010466,STANWELL,4702
0000010467,SWANBANK,4305
0000010468,Ipswich,4305
0000010469,Ipswich,4110
0000010470,TARONG,4615
0000010471,NANANGO,4615
0000010472,NANANGO,4615
0000010473,NANANGO,4615
0000010474,NANANGO,4615
0000010475,NANANGO,4615
0000010476,"YABULU, TOWNSVILLE",4818
0000010477,Yabulu,4818
0000010478,Carole Park,4300
0000010479,GLADSTONE,4680
0000010480,GLADSTONE,4680
0000010481,Yatala,4207
0000010482,Yatala,4207
0000010483,Lytton,4178
0000010484,REDCLIFFE,4020
0000010485,MARGATE,4019
0000010486,REDCLIFFE,4020
0000010487,REDCLIFFE,4020
0000010488,CLEVELAND,4163
0000010489,CAPALABA,4157
0000010490,Victoria Point,4165
0000010491,DUNWICH,4183
0000010492,ALEXANDRA HILLS,4161
0000010493,CAPALABA,4157
0000010494,CLEVELAND,4163
0000010495,CLEVELAND,4163
0000010496,THORNESIDE,4158
0000010497,Redland Bay,4165
0000010498,POINT LOOKOUT,4183
0000010499,CLEVELAND,4110
0000010500,MT COTTON,4163
0000010501,STRADBROKE ISLAND,4163
0000010502,CHARTERS TOWERS,4820
0000010503,Townsville,4810
0000010504,EX MT LEYSHON,4820
0000010505,Carole Park,4300
0000010506,PINKENBA,4008
0000010507,CHARTERS TOWERS,4820
0000010508,Hadleigh Castle,4820
0000010509,EX MT LEYSHON,4820
0000010510,VIA MINGELA,4820
0000010511,ROCKHAMPTON,4700
0000010512,PARKHURST,4702
0000010513,ROCKHAMPTON,4700
0000010514,ROCKHAMPTON,4700
0000010515,ROCKHAMPTON,4700
0000010516,ROCKHAMPTON,4700
0000010517,ROCKHAMPTON,4700
0000010520,"The Spit, SURFERS PARADISE",4217
0000010521,Southport,4215
0000010522,Hemmant,4174
0000010523,GEEBUNG,4034
0000010524,WAKERLY,4154
0000010525,Woodridge,4114
0000010526,MURGON,4605
0000010527,MURGON,4605
0000010528,SOUTH JOHNSTONE,4859
0000010529,STH JOHNSTONE,4859
0000010530,STH JOHNSTONE,4105
0000010531,WEST END,4101
0000010532,PINKENBA,4008
0000010536,BRISBANE,4000
0000010538,DOUGLAS,4814
0000010540,MERINDA,4810
0000010541,MACKAY,4740
0000010542,MACKAY,4740
0000010543,KIRWAN,4814
0000010544,THURINGOWA,4817
0000010545,THURINGOWA,4817
0000010546,"THE NARROWS, GLADSTONE",4680
0000010547,Mareeba,4013
0000010548,NORTHGATE,4013
0000010549,MOLENDINAR,4214
0000010550,Toowoomba,4350
0000010551,Toowoomba,4350
0000010552,Townsville,4810
0000010553,Townsville,4105
0000010554,Townsville,4810
0000010555,RICHLANDS,4077
0000010556,NARANGBA,4504
0000010557,TULLY,4854
0000010558,TULLY,4854
0000010559,TULLY,4854
0000010562,NUDGEE,4014
0000010563,Carole Park,4300
0000010564,MURARRIE,4172
0000010565,Wacol,4076
0000010566,Woongoolba,4207
0000010567,ARCHERFIELD,4108
0000010568,NARANGBA,4504
0000010569,KILKIVAN,4600
0000010570,OXENFORD,4210
0000010571,WARWICK,4370
0000010572,WARWICK,4370
0000010573,WARWICK,4370
0000010574,WARWICK,4370
0000010575,WARWICK,4370
0000010576,WARWICK,4370
0000010577,ROCKLEA,4106
0000010578,SPRINGWOOD,4127
0000010579,ROCKLEA,4106
0000010581,OXENFORD,4210
0000010582,CADES COUNTY,4210
0000010583,PROSERPINE,4800
0000010584,WHITSUNDAY,4802
0000010585,PROSERPINE,4802
0000010586,CANNONVALE,4802
0000010587,PROSERPINE,4800
0000010588,PROSERPINE,4802
0000010589,PROSERPINE,4802
0000010590,PROSERPINE,4802
0000010591,PROSERPINE,4802
0000010592,PROSERPINE,4802
0000010593,KENMORE,4069
0000010594,Wacol,4076
0000010595,ROCKLEA,4106
0000010596,Townsville,4810
0000010597,SUNNYBANK PLAZA,4109
0000010598,BELLBOWRIE,4070
0000010599,Carole Park,4300
0000010600,PETRIE TCE,4000
0000010601,OXLEY,4075
0000010602,SUNNYBANK,4122
0000010603,PADDINGTON,4064
0000010604,JINDALEE,4074
0000010605,STONES CORNER,4120
0000010606,MANLY,4179
0000010607,MUSGRAVE PARK,4101
0000010608,Newmarket,4051
0000010609,SANDGATE,4017
0000010610,SPRINGHILL,4000
0000010611,Toowong,4066
0000010612,THE VALLEY,4006
0000010613,Yeronga,4104
0000010614,CHANDLER,4155
0000010616,BIGGENDEN,4621
0000010617,Townsville,4810
0000010618,SPRING HILL,4000
0000010619,Brandon,4808
0000010620,Lawnton,4501
0000010621,Moura,4718
0000010622,Moura,4718
0000010623,Moura,4718
0000010624,"URANGAN,  HERVEY BAY",4655
0000010625,ROCKLEA,4106
0000010626,HERVEY BAY,4655
0000010627,HERVEY BAY,4655
0000010628,ROCKLEA,4106
0000010629,HERVEY BAY,4659
0000010630,TAKURA,4655
0000010631,HERVEY BAY,4655
0000010634,CURRUMBIN,4223
0000010635,GLADSTONE,4680
0000010636,HAMILTON CENTRAL,4007
0000010637,Hamilton,4007
0000010638,MURARRIE,4172
0000010639,Southport,4215
0000010640,MACGREGOR,4109
0000010642,ROCKLEA,4106
0000010644,Cloncurry,4824
0000010645,ROCKLEA,4106
0000010651,Toowoomba,4106
0000010652,Mossman,4873
0000010653,Mossman,4873
0000010654,ROCKLEA,4106
0000010656,WYNNUM,4178
0000010657,Lytton,4178
0000010658,VIA DUCHESS,4825
0000010659,EMERALD,4720
0000010660,Coopers Plains,4108
0000010661,ACACIA RIDGE,4110
0000010662,SUNNYBANK,4109
0000010663,Eagle Farm,4007
0000010664,UNDERWOOD,4119
0000010665,GLADSTONE,4680
0000010666,GLADSTONE,4680
0000010667,GLADSTONE,4680
0000010668,GLADSTONE,4680
0000010669,GLADSTONE,4680
0000010670,GLADSTONE,4680
0000010671,GLADSTONE,4680
0000010672,GLADSTONE,4680
0000010673,GLADSTONE,4680
0000010674,GOLD COAST MAIL CENTRE,9729
0000010675,MUDGEERABA,4213
0000010676,COOMBABAH,4216
0000010677,BENOWA,4217
0000010678,Southport,4215
0000010679,Palm Beach,4221
0000010680,NERANG,4211
0000010681,MOLINDENAR,4217
0000010682,MERRIMAC,4226
0000010683,EAGLEBY,4207
0000010684,BEENLEIGH,4207
0000010685,CARRARA,4211
0000010686,BEENLEIGH,4207
0000010687,HELENSVALE,4210
0000010688,ALBION,4010
0000010689,HELENSVALE,4210
0000010690,BEENLEIGH,4207
0000010691,EAGLEBY,4207
0000010692,NERANG,4211
0000010693,MUDGEERABA,4213
0000010694,Miami,4217
0000010695,Woongoolba,4208
0000010696,BETHANIA,4217
0000010697,NORTHGATE,4013
0000010698,ACACIA RIDGE,4110
0000010700,SALISBURY,4107
0000010701,REDBANK,4307
0000010702,Gympie,4570
0000010703,NORTHGATE,4013
0000010704,NORTHGATE,4013
0000010705,ROCKLEA,4106
0000010706,"C/PLAINS,VERDANT SIDING",4108
0000010707,ARCHERFIELD,4108
0000010708,ACACIA RIDGE,4110
0000010709,Eagle Farm,4007
0000010710,MT ISA,4810
0000010711,Gympie,4570
0000010712,HAYMAN ISLAND NORTH,4741
0000010713,INGHAM,4850
0000010714,INGHAM,4850
0000010715,INGHAM,4850
0000010720,"MURARRIE, GIBSON ISLAND",4174
0000010721,PINKENBA,4008
0000010722,Carole Park,4300
0000010723,PARK RIDGE,4105
0000010724,CLEVELAND,4163
0000010725,PARK RIDGE,4101
0000010726,MURARRIE,4172
0000010727,CAPALABA,4157
0000010728,INVERELL,4105
0000010729,OXLEY,4075
0000010730,INVERELL,4106
0000010732,INVERELL,4108
0000010733,INVERELL,4106
0000010734,INVERELL,4106
0000010735,Ipswich,4305
0000010736,Ipswich,4305
0000010737,Ipswich,4305
0000010738,Ipswich,4305
0000010739,BUNDAMBA,4305
0000010740,Ipswich,4305
0000010741,Ipswich,4305
0000010742,Ipswich,4305
0000010743,Ipswich,4305
0000010744,WHINSTANES,4007
0000010749,TINGALPA,4173
0000010751,Mossman,4873
0000010753,Lytton,4178
0000010754,Oakey,4401
0000010755,"OAKEY ABATTOIR,FRT FORWARD",4106
0000010756,"OAKEY ABATTOIR,FRT PAID",4401
0000010757,PER KWIKAROAD TSPT,4013
0000010758,"FGHT FWD PER KURTZ TSPT,COOPERS PLA",4108
0000010760,via TOWNSVILLE,4810
0000010761,Morningside,4170
0000010762,ROCHEDALE,4123
0000010763,"TIERI WTP, FRT FORWARD",4034
0000010764,Brendale,4500
0000010765,"FOR PINE RIVERS SC,FREIGHT FORWARD",4110
0000010766,PETRIE,4502
0000010767,MURRUMBA DOWNS,4502
0000010768,BRENDALE WTP,4500
0000010769,Brendale,4502
0000010770,SAMSONVALE,4521
0000010771,FERNY HILLS,4055
0000010772,DAYBORO,4521
0000010773,Lawnton,4501
0000010774,ALBANY CREEK,4035
0000010775,MACKAY,4740
0000010776,"PORTSMITH, CAIRNS",4870
0000010777,"PROSERPINE MILL, PROSERPINE",4800
0000010778,SOUTH BRISBANE,4101
0000010779,GLADSTONE,4680
0000010780,GLADSTONE,4680
0000010783,MT ISA,4825
0000010784,RAVENSWOOD,4816
0000010785,CHARTERS TOWERS,4820
0000010787,BRISBANE,4001
0000010788,MOOROOKA,4106
0000010790,CHARTERS TOWERS,4820
0000010791,ACACIA RIDGE,4110
0000010792,CAIRNS,4870
0000010795,Eagle Farm,4007
0000010796,BOWEN HILLS,4006
0000010797,PINKENBA,4008
0000010798,NORTHGATE,4013
0000010799,BOWEN HILLS,4006
0000010801,DARRA,4076
0000010802,Moura,4718
0000010804,Lytton,4178
0000010806,Wilsonton,4350
0000010808,AITKENVALE,4814
0000010809,NUDGEE,4014
0000010810,LOGANHOLME,4129
0000010811,Wacol,4076
0000010812,BALLERA,4426
0000010813,MANLY,4179
0000010814,COLMSLIE,4170
0000010815,ROCKLEA,4106
0000010816,CLONTARF,4019
0000010817,PETRIE,4502
0000010818,MURRUMBA DOWNS,4503
0000010819,MARGATE,4019
0000010820,Brendale,4500
0000010821,Yeronga,4101
0000010859,Crestmead,4132
0000010860,Yeronga,4101
0000010861,Hemmant,4174
0000010862,ENOGGERA,4051
0000010863,Blackstone,4306
0000010865,Lytton,4178
0000011023,CABOOLTURE,4510
0000011072,Townsville,4810
0000011073,MT OMMANEY,4074
0000011074,Gympie,4570
0000011076,GEEBUNG,4034
0000011077,PORT DOUGLAS,4871
0000011078,FERNY HILLS,4055
0000011079,ROCKLEA,4075
0000011099,ARCHERFIELD,4108
0000011123,WEST END,4101
0000011134,ENOGGERA,4051
0000011157,Lytton,4178
0000011166,THE GAP,4061
0000011167,ALBANY CREEK,4035
0000011174,ROCKLEA,4106
0000011175,MAROOKA,4105
0000011176,Gympie,4570
0000011177,ENOGGERA MILPO,4051
0000011178,Townsville,4810
0000011179,CAPALABA,4157
0000011180,VIRGINIA DC,4014
0000011181,ROCKHAMPTON,4702
0000011184,GEEBUNG,4034
0000011189,ENOGGERA,4051
0000011215,Gympie,4570
0000011217,Gympie,4570
0000011218,Gympie,4570
0000011219,PINKENBA,4008
0000011222,Zillmere,4034
0000011229,Brendale,4500
0000011253,PINKENBA,4008
0000011262,Mount Isa,4825
0000011275,KELVIN GROVE,4059
0000011286,EMERALD,4720
0000011287,EMERALD,4720
0000011329,NOOSA,4567
0000011348,LOGAN HOLME,4129
0000011349,RICHLANDS,4077
0000011353,Currumbin Waters,4223
0000011354,GLADSTONE,4680
0000011355,GLADSTONE,4680
0000011356,GLADSTONE,4680
0000011357,GLADSTONE,4680
0000011358,Miriam Vale,4677
0000011359,GLADSTONE,4680
0000011360,GLADSTONE,4680
0000011374,SARINA / MACKAY,4740
0000011375,SARINA,4737
0000011376,BUNDABERG,4670
0000011423,Brendale,4500
0000011448,BABINDA,4870
0000011449,CAIRNS,4870
0000011450,CAIRNS,4870
0000011451,CAIRNS,4865
0000011452,CAIRNS,4870
0000011453,CAIRNS,4870
0000011468,COLLINSVILLE,4804
0000011472,EUMUNDI,4562
0000011480,BUNDALL  QLD,4217
0000011481,TULLY,4854
0000011485,PINKENBA,4008
0000011499,CARDWELL,4849
0000011510,CAPALABA,4157
0000011511,THE GAP,4061
0000011512,MAC GREGOR,4109
0000011513,GAYNDAH,4625
0000011514,CHILDERS,4660
0000011515,LAIDLEY,4341
0000011516,Rest Area,4671
0000011517,KILKIVAN,4600
0000011518,MONTO,4630
0000011519,MULGILDIE,4630
0000011520,BRISBANE,4000
0000011522,MUNDUBBERA,4626
0000011523,MURGON,4605
0000011524,CABOOLTURE,4510
0000011525,BRIBIE ISLAND,4507
0000011535,Surfers Paradise,4217
0000011543,WOORABINDA,4702
0000011544,GUMDALE,4154
0000011545,ENOGGERA,4052
0000011547,MAROOCHYDORE,4558
0000011548,NOOSA,4567
0000011551,ROCKLEA,4106
0000011553,MARYBOROUGH,4650
0000011565,Bulimba,4171
0000011567,ACACIA RIDGE,4110
0000011576,"DUNDOWRAN, HERVEY BAY",4655
0000011581,SOUTH BRISBANE,4101
0000011582,SHERWOOD,4075
0000011614,BEENLEIGH,4207
0000011644,Eagle Farm,4009
0000011655,FERNY GROVE,4055
0000011667,NORTH MACKAY,4740
0000011671,YARWUN via Gladstone,4680
0000011682,YARWUN via Gladstone,4680
0000011690,Townsville,4810
0000011694,ARANA HILLS,4054
0000011695,NOOSA HEADS,4567
0000011710,ROCKHAMPTON,4700
0000011716,"STUART, TOWNSVILLE",4810
0000011723,MT ISA,4825
0000011740,MORAYFIELD,4560
0000011742,BRISBANE,4000
0000011748,Toowoomba,4350
0000011751,Lytton,4178
0000011768,Yarwun,4066
0000011772,"STUART, TOWNSVILLE",4810
0000011881,Atherton,4883
0000011941,Woongoolba,4207
0000011942,EAGLEBY,4207
0000011943,BEENLEIGH,4207
0000011944,BETHANIA,4205
0000011945,HELENSVALE,4210
0000011946,NERANG,4211
0000011947,MUDGEERABA,4213
0000011948,Miami,4220
0000011949,PALM BEACH CURRUMBIN,4221
0000011950,Southport,4211
0000012025,Toowong,4066
0000012029,WARWICK,4370
0000012030,WARWICK,4106
0000012034,MACKAY,4740
0000012051,Yarwun,4694
0000012058,Morningside,4170
0000012059,MOLENDINAR,4214
0000012060,NERANG,4211
0000012095,TINGALPA,4173
0000012096,Townsville,4810
0000012098,RUNCORN,4133
0000012114,GARBUTT,4814
0000012117,CHARTERS TOWERS,4820
0000012123,Townsville,4810
0000012152,MILTON,4064
0000012153,Cloncurry,4824
0000012171,LOGANHOLME,4129
0000012184,AMBERLEY,4306
0000012185,AMBERLEY,4306
0000012186,AMBERLEY,4306
0000012189,Pialba,4655
0000012194,GARBUTT,4814
0000012196,Eagle Farm,4009
0000012210,Carole Park,4300
0000012213,WEST BURLEIGH,4219
0000012214,Ipswich,4305
0000012215,REDCLIFFE,4020
0000012236,Yarwun,4694
0000012251,NATHAN,4111
0000012260,BRISBANE,4001
0000012263,Yatala,4207
0000012286,WOODEND,4305
0000012302,BOWEN HILLS,4006
0000012303,BOWEN HILLS,4006
0000012312,STANTHORPE,4380
0000012313,WALLANGARA,4383
0000012322,NARANGBA,4504
0000012341,"GIBSON ISLAND, via MURARRIE",4172
0000012361,Southport,4215
0000012362,Carole Park,4300
0000012371,MURARRIE,4172
0000012374,Tannum Sands,4680
0000012378,ROCKHAMPTON,4700
0000012380,Wacol,4076
0000012385,NERANG,4211
0000012390,KAWANA WATERS,4575
0000012429,CLEVELAND,4163
0000012439,MACKAY,4741
0000012446,LOGANHOLME,4129
0000012463,Yatala,4207
0000012583,ROCKLEA,4106
0000012588,"ANDREWS, WEST BURLEIGH",4129
0000012605,ROCKLEA,4106
0000012611,COLLINSVILLE,4804
0000012612,CURRUMBIN,4223
0000012613,BURPENGARY,4505
0000012614,BUNDABERG,4670
0000012617,NORTH IPSWICH,4305
0000012653,MARYBOROUGH,4650
0000012654,MARYBOROUGH,4650
0000012679,ROCKLEA,4106
0000012688,RUNCORN,4113
0000012711,ROCKLEA,4106
0000016512,ROCKLEA,4106
0000016518,RICHLANDS,4110
0000016530,OXENFORD,4210
0000016532,PINKENBA,4008
0000016537,CAIRNS,4870
0000016539,BOONDALL,4034
0000016540,STAFFORD HEIGHTS,4053
0000016541,ELIMBAH,4516
0000016542,SUNNYBANK,4109
0000016549,MILTON,4064
0000016551,SALISBURY,4107
0000016565,DINMORE,4303
0000016566,GATTON,4343
0000016583,Morningside,4170
0000016600,PETRIE,4502
0000016601,ARMY AIRFIELD OAKEY,4401
0000016626,PINKENBA,4008
0000016642,Brendale,4500
0000016684,POMONA,4568
0000016685,POMONA,4568
0000016730,CARBROOK,4214
0000016731,COORPAROO,4151
0000016736,DARRA,4076
0000016749,Lytton,4178
0000016750,CALOUNDRA,4551
0000016751,CALOUNDRA,4551
0000016752,Kawana,4701
0000016762,JACKSON,4426
0000016771,MACKAY,4741
0000016772,Mareeba,4880
0000016782,Wacol,4076
0000016794,JAPOONVALE,4260
0000016799,Blackstone,4304
0000016801,Toowoomba,4350
0000016806,MANUNDA,4870
0000016807,Wacol,4076
0000016808,Brendale,4500
0000016814,Yarwun,4680
0000016824,BUNDAMBA,4305
0000016851,VIRGINIA,4014
0000016872,Brendale,4500
0000016873,ROCKLEA,4106
0000016881,WEST ACACIA RIDGE,4110
0000016883,"",4570
0000016884,CURRA,4001
0000016885,CALOUNDRA,4551
0000016886,TULLY,4854
0000016888,KENMORE,4069
0000016899,Cloncurry,4824
0000016908,DARRA,4076
0000016938,Kallangur,4503
0000016939,KALLANGUR  QLD,4503
0000016940,MORAYFIELD,4506
0000016941,REDCLIFFE,4020
0000016985,TOOWONG.   QLD,4066
0000016989,LOGANHOLME,4129
0000017004,Wacol,4076
0000017011,MARYBOROUGH,4650
0000017027,ROCKLEA,4106
0000017042,NERANG,4211
0000017044,SPRINGWOOD,4127
0000017045,PETRIE,4502
0000017046,ROMA,4455
0000017048,Wacol,4076
0000017053,BUNDABERG,4670
0000017058,BOONDALL,4034
0000017062,GARBUTT,4814
0000017063,Townsville,4814
0000017073,Mount Isa,4825
0000017076,COOROY,4563
0000017098,PORT DOUGLAS,4877
0000017104,STAPYLTON,4207
0000017131,Andrews (Gold Coast),4220
0000017141,ARCHERFIELD,4108
0000017143,Eagle Farm,4009
0000017145,BEAUDESERT,4285
0000017151,CLONTARF,4019
0000017155,Morningside,4170
0000017162,WULKURAKA,4305
0000017172,Yatala,4207
0000017173,KIPPA RING,4021
0000017174,STAPYLTON,4207
0000017175,Millmerran,4357
0000017179,MILTON,4064
0000017183,BOWEN HILLS,4006
0000017184,WYNNUM NORTH,2019
0000017191,COLLINSVILLE,4804
0000017192,Gympie,4570
0000017194,ROCKLEA,4107
0000017195,via Mount Coolon,4804
0000017204,WEST END,4101
0000017217,VIA GLADSTONE,4680
0000017219,VIA GLADSTONE,4680
0000017220,VIA GLADSTONE,4680
0000017264,Chirnpark,4215
0000017265,VIA CLONCURRY,4824
0000017331,Gympie,4570
0000017375,ACACIA RIDGE,4110
0000017388,Wacol,4076
0000017392,Lawnton,4501
0000017413,KENMORE,4069
0000017424,MORAYFIELD,4510
0000017425,CROW'S NEST,4355
0000017426,CROW'S NEST,4355
0000017427,CROW'S NEST,4355
0000017428,CROW'S NEST,4355
0000017432,GLADSTONE,4680
0000017447,Underwood   QLD,4119
0000017449,ORMEAU,4208
0000017466,Carole Park,4300
0000017481,Eagle Farm,4009
0000017483,BRISBANE,4000
0000017484,Middle Park,4074
0000017593,Mount Isa,4825
0000017600,WARWICK,4370
0000017662,SALISBURY,4107
0000017672,Lytton,4178
0000017674,Coopers Plains,4108
0000017676,COOLUM BEACH,4573
0000017681,Toowong,4066
0000017682,Eagle Farm,4007
0000017688,Carole Park,4300
0000017706,NORWELL,4208
0000017708,WARWICK,4370
0000017716,BARDON,4065
0000017738,"BRISBANE, QLD",4001
0000017749,ACACIA RIDGE,4110
0000017782,"PINKENBA, QLD",4008
0000017784,EUMUNDI,4562
0000017787,Yatala,4207
0000017803,HAIGSLEA,4306
0000017804,ORMEAU,4208
0000017834,VIRGINIA,4014
0000017851,MURGONG,4605
0000017868,RICHLANDS    QLD,4077
0000017904,Mareeba,4880
0000017908,NAMBOUR,4560
0000017923,UNDERWOOD,4119
0000017946,SALISBURY,4107
0000017957,MARYBOROUGH,4650
0000017958,STAFFORD,4053
0000017960,Bridgeman Downs,4035
0000017961,LUTWYCHE,4030
0000017970,CALLIOPE,4680
0000017976,Carole Park,4300
0000017988,LABRADOR,4216
0000017993,WATERFORD,4133
0000017996,WHINSTANES,4007
0000017998,Ipswich,4305
