,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
1411,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-07-21,1.0,BOX,V305,38774,Beaufort WTP,sa
1413,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-07-20,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1426,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-07-04,1.31,TO,V305,38774,Beaufort WTP,sa
1446,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-05-18,1.0,BOX,V305,38775,Blackwood WTP,sa
1450,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-05-09,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1452,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-05-06,0.0,BOX,V305,49754,District Council of Yankalilla,sa
1453,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-05-04,1.0,BOX,V305,38774,Beaufort WTP,sa
1464,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-04-13,1.0,BOX,V305,38774,Beaufort WTP,sa
1470,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-03-28,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1478,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-03-10,1.0,BOX,V305,38775,Blackwood WTP,sa
1482,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-03-03,1.0,BOX,V305,38774,Beaufort WTP,sa
1485,9428,Kimberly-Clark Australia Pty. Limit,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-03-01,6.0,BOX,V305,9428,Kimberly-Clark Australia Pty. Limit,sa
1486,9428,Kimberly-Clark Australia Pty. Limit,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-02-28,0.0,BOX,V305,9428,Kimberly-Clark Australia Pty. Limit,sa
1494,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-02-03,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1498,9373,Adchem (Australia) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-02-01,2.0,BOX,V305,9373,Adchem (Australia) Pty Ltd,sa
1503,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2011-01-18,1.0,BOX,V305,38774,Beaufort WTP,sa
1510,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-12-30,1.0,BOX,V305,38774,Beaufort WTP,sa
1511,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-12-29,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1513,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-12-28,0.0,BOX,V305,49754,District Council of Yankalilla,sa
1539,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-11-18,1.0,BOX,V305,38774,Beaufort WTP,sa
1540,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-11-18,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1548,3842,Veolia Environmental Services,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-11-01,1.0,BOX,V305,50559,Terramin Mine Site,sa
1566,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-10-14,1.0,BOX,V310,38774,Beaufort WTP,sa
1575,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-10-07,1.0,BOX,V305,38775,Blackwood WTP,sa
1595,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-09-20,1.0,BOX,V305,38774,Beaufort WTP,sa
1611,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-09-08,1.0,BOX,V305,49754,District Council of Yankalilla,sa
1620,49754,District Council of Yankalilla,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-09-02,0.0,BOX,V305,49754,District Council of Yankalilla,sa
1631,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-08-24,1.0,BOX,V305,38774,Beaufort WTP,sa
1652,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-07-28,1.0,BOX,V305,38774,Beaufort WTP,sa
1657,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-07-13,1.0,BOX,V305,38774,Beaufort WTP,sa
1666,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-06-22,1.0,BOX,V305,38774,Beaufort WTP,sa
1679,31230,Sunset Cove Resort Golf Course,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-06-01,1.31,TO,V305,31230,Sunset Cove Resort Golf Course,sa
1681,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-05-26,1.31,TO,V305,38774,Beaufort WTP,sa
1704,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-04-01,1.0,BOX,V305,38774,Beaufort WTP,sa
1712,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-03-11,1.0,BOX,V305,38775,Blackwood WTP,sa
1716,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-02-17,1.0,BOX,V310,38774,Beaufort WTP,sa
1725,21193,Veolia Water Services (ANZ) Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1000L IBC,2010-01-07,1.0,BOX,V305,38774,Beaufort WTP,sa
1728,9477,SA Water Corporation,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2021-04-20,2.0,IBC,S106,64679,WIRRINA WTP,sa
1731,9477,SA Water Corporation,ALUSUL08-1000NR,Liquid Alum Non Returnable IBC (1310 KG),2021-04-08,1.0,IBC,S106,64679,WIRRINA WTP,sa
1910,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-23,40.0,TO,S106,12514,Morgan WFP,sa
1911,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-23,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1912,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-23,40.0,TO,S106,20464,Happy Valley WTP,sa
1913,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-23,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1914,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-23,25.0,TO,S106,16658,Murray Bridge,sa
1915,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-22,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1916,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-22,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
1917,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-22,40.0,TO,S106,20464,Happy Valley WTP,sa
1918,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-22,40.0,TO,S106,20464,Happy Valley WTP,sa
1919,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-21,40.0,TO,S106,12514,Morgan WFP,sa
1920,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-21,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1921,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-21,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
1922,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-21,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1923,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-21,25.0,TO,S106,12151,Swan Reach WTP,sa
1927,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-20,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1928,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-20,40.0,TO,S106,20464,Happy Valley WTP,sa
1929,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-20,40.0,TO,S106,20464,Happy Valley WTP,sa
1930,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-20,25.0,TO,S106,16655,Tailem Bend,sa
1934,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-20,22.0,TO,S106,12530,Hahndorf  WWTW,sa
1935,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-19,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1936,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-19,25.0,TO,S106,9505,Myponga (Bulk),sa
1937,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-19,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
1938,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-19,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1944,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,40.0,TO,S106,12514,Morgan WFP,sa
1945,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1946,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1947,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,40.0,TO,S106,20464,Happy Valley WTP,sa
1948,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1950,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-16,20.0,TO,S106,12538,Middle River,sa
1954,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1955,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
1956,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
1957,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,40.0,TO,S106,20464,Happy Valley WTP,sa
1958,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,40.0,TO,S106,20464,Happy Valley WTP,sa
1959,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-15,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1962,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-14,40.0,TO,S106,12514,Morgan WFP,sa
1963,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-14,40.0,TO,S106,20464,Happy Valley WTP,sa
1964,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-14,40.0,TO,S106,20464,Happy Valley WTP,sa
1965,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-14,25.0,TO,S106,11612,Balhannah / Summit,sa
1968,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1969,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1970,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,25.0,TO,S106,12151,Swan Reach WTP,sa
1971,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,3.5,TO,S106,16637,Waikerie WTP,sa
1972,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,7.0,TO,S106,16656,Renmark,sa
1973,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,8.0,TO,S106,16659,Loxton,sa
1974,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,4.0,TO,S106,16639,Berri Water Treatment Plant,sa
1975,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,2.5,TO,S106,16760,Barmera WFP,sa
1976,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-13,25.0,TO,S106,12528,Heathfield,sa
1977,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1978,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-12,25.0,TO,S106,9505,Myponga (Bulk),sa
1984,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-12,25.0,TO,S106,12151,Swan Reach WTP,sa
1985,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-12,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1986,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-12,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
1991,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-09,25.0,TO,S106,9505,Myponga (Bulk),sa
1994,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-08,22.5,TO,S106,11612,Balhannah / Summit,sa
1995,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-08,2.5,TO,S106,16638,Mannum,sa
1996,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-08,40.0,TO,S106,12514,Morgan WFP,sa
1997,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-08,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
1998,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-08,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2001,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-07,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2002,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-07,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2003,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-07,2.6,TO,S106,61604,Meadows Treatment Plant,sa
2011,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-06,40.0,TO,S106,12514,Morgan WFP,sa
2012,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-06,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2013,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-06,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2014,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-06,25.0,TO,S106,41162,Mt Barker WWTP,sa
2016,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-01,40.0,TO,S106,12514,Morgan WFP,sa
2017,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2018,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2019,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-04-01,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2033,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2034,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,25.0,TO,S106,9505,Myponga (Bulk),sa
2035,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2036,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,40.0,TO,S106,20464,Happy Valley WTP,sa
2037,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2038,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-31,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2042,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-30,25.0,TO,S106,41162,Mt Barker WWTP,sa
2045,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-30,25.0,TO,S106,12151,Swan Reach WTP,sa
2046,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-30,25.0,TO,S106,12514,Morgan WFP,sa
2047,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-30,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2048,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-30,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2053,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,40.0,TO,S106,20464,Happy Valley WTP,sa
2054,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2055,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2056,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
2057,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,40.0,TO,S106,20464,Happy Valley WTP,sa
2059,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2063,7787,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.0,TO,V127,38571,Ararat WTP,sa
2064,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.18,TO,S106,12151,Swan Reach WTP,sa
2065,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-29,25.1,TO,S106,20464,Happy Valley WTP,sa
2066,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,2.12,TO,S106,16655,Tailem Bend,sa
2067,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,40.0,TO,S106,12514,Morgan WFP,sa
2068,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,40.0,TO,S106,20464,Happy Valley WTP,sa
2069,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
2074,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2078,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-26,25.15,TO,S106,16658,Murray Bridge,sa
2080,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-25,40.0,TO,S106,20464,Happy Valley WTP,sa
2081,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-25,40.0,TO,S106,20464,Happy Valley WTP,sa
2082,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-25,40.0,TO,S106,20464,Happy Valley WTP,sa
2083,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-25,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
2086,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-24,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
2087,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-24,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2088,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-24,40.0,TO,S106,20464,Happy Valley WTP,sa
2089,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-24,25.0,TO,S106,12151,Swan Reach WTP,sa
2091,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-24,25.0,TO,S106,41162,Mt Barker WWTP,sa
2092,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,0.0,TO,S106,16655,Tailem Bend,sa
2093,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,23.03,TO,S106,16658,Murray Bridge,sa
2096,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,25.0,TO,S106,11612,Balhannah / Summit,sa
2097,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,25.0,TO,S106,16658,Murray Bridge,sa
2098,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,40.0,TO,S106,12514,Morgan WFP,sa
2099,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2100,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-23,25.0,TO,S106,64953,NAIS Bolivar,sa
2102,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,40.0,TO,S106,20464,Happy Valley WTP,sa
2103,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2104,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,40.0,TO,S106,20464,Happy Valley WTP,sa
2105,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,40.0,TO,S106,20464,Happy Valley WTP,sa
2106,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2107,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2108,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2109,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.0,TO,S106,9505,Myponga (Bulk),sa
2112,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-22,25.44,TO,S106,20464,Happy Valley WTP,sa
2115,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,40.0,TO,S106,12514,Morgan WFP,sa
2116,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
2117,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,25.0,TO,S106,9505,Myponga (Bulk),sa
2118,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
2119,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
2120,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,40.0,TO,S106,20464,Happy Valley WTP,sa
2121,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-19,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
2124,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2021-03-18,25.0,TO,S106,37618,Victor Harbor WWTP,sa
